97
67
3
3c:cd:57:a3:61:ac,-84
3c:cd:57:a3:61:ab,-68
00:f8:2c:19:44:c0,-70
00:f8:2c:19:2a:60,-81
00:f8:2c:19:44:cd,-76
94:83:c4:06:d2:86,-74
00:f8:2c:19:39:ae,-78
00:f8:2c:19:43:80,-54
00:a3:8e:4e:7a:a0,-75
00:a3:8e:4e:7a:a2,-75
00:a3:8e:4e:7a:a1,-75
00:f8:2c:19:2a:6d,-84
00:f8:2c:19:2a:6e,-83
00:f8:2c:19:2a:6c,-83
00:a3:8e:4e:7a:ac,-89
00:a3:8e:4e:7a:ae,-92
f8:32:e4:b5:0b:20,-80
00:f8:2c:19:43:8d,-63
00:f8:2c:19:43:8e,-73
00:f8:2c:19:3f:a0,-79
c0:25:e9:66:31:36,-86
96:83:c4:06:d2:85,-78
00:f8:2c:19:3f:ae,-83
00:f8:2c:19:3f:ad,-82
00:f8:2c:19:3f:ac,-83
fa:d0:27:3a:58:8e,-83
00:f8:2c:19:8f:2e,-79
00:f8:2c:19:8f:2d,-79
00:f8:2c:19:8f:2c,-78
00:f8:2c:1b:f2:c0,-81
00:f8:2c:1b:f2:c1,-80
54:75:95:73:ee:1d,-74
80:02:9c:1a:f3:b3,-82
00:f8:2c:19:3a:0c,-83
00:f8:2c:19:3a:0d,-84
00:f8:2c:19:3a:0e,-85
00:f8:2c:1b:f2:cd,-84
00:f8:2c:1b:f2:cc,-84
00:f8:2c:1b:f2:ce,-84
