105
67
3
00:f8:2c:19:37:cc,-74
00:f8:2c:19:37:ce,-73
3c:cd:57:a3:61:ac,-69
00:f8:2c:19:37:cd,-75
3c:cd:57:a3:61:ab,-64
00:f8:2c:19:44:c2,-62
00:f8:2c:19:44:c3,-62
00:f8:2c:19:44:c0,-62
d4:2c:44:dc:aa:4d,-90
d4:2c:44:dc:aa:4b,-91
d4:2c:44:dc:aa:4c,-89
d4:2c:44:dc:aa:4a,-90
20:0d:b0:40:9e:e2,-75
00:f8:2c:19:44:cd,-69
00:f8:2c:19:44:ce,-69
00:f8:2c:19:43:80,-77
00:a3:8e:4e:7a:a3,-51
00:a3:8e:4e:7a:a0,-50
00:a3:8e:4e:7a:a2,-51
00:a3:8e:4e:7a:a1,-51
d8:0d:17:1f:8f:a4,-84
00:a3:8e:4e:7a:ad,-74
00:a3:8e:4e:7a:ac,-75
00:a3:8e:4e:7a:ae,-74
f8:32:e4:b5:0b:20,-80
00:f8:2c:19:43:8d,-85
00:f8:2c:19:43:8e,-87
00:f8:2c:19:3f:a0,-66
00:f8:2c:19:3f:a3,-66
00:f8:2c:19:3f:a2,-66
00:f8:2c:19:3f:a1,-66
c0:25:e9:66:31:36,-90
00:f8:2c:19:3f:ae,-76
00:f8:2c:19:3f:ad,-73
00:f8:2c:19:3f:ac,-77
fa:d0:27:3a:58:8e,-82
38:2c:4a:ee:8a:10,-78
00:f8:2c:19:8f:2e,-80
00:a3:8e:60:cc:a3,-77
00:f8:2c:19:8f:2d,-76
00:a3:8e:60:cc:a0,-78
00:f8:2c:19:8f:2c,-76
00:a3:8e:60:cc:a1,-78
54:75:95:73:ee:1f,-84
54:75:95:73:ee:1d,-74
00:a3:8e:4e:5f:4e,-64
00:a3:8e:4e:5f:4d,-59
00:f8:2c:19:3e:8e,-87
00:f8:2c:19:3e:8c,-88
00:f8:2c:19:3e:8d,-87
00:f8:2c:19:37:c0,-74
00:a3:8e:4e:5f:40,-70
