183
75
3
00:b6:70:94:c5:00,-69
46:1c:a8:30:0b:82,-81
e0:3f:49:2b:69:30,-64
e0:3f:49:2b:69:34,-86
00:f8:2c:19:9c:0e,-64
00:f8:2c:19:9c:0d,-56
00:f8:2c:19:9c:01,-52
2c:0b:e9:c7:58:01,-81
00:f8:2c:19:9c:02,-52
00:f8:2c:19:9c:00,-52
2c:0b:e9:c7:58:02,-80
2c:0b:e9:c7:58:05,-81
2c:0b:e9:c7:58:04,-80
00:f8:2c:19:9c:03,-52
2c:0b:e9:c7:58:06,-81
38:73:ea:e5:ea:2d,-75
00:77:8d:1d:22:42,-68
00:77:8d:1d:22:41,-69
00:b6:70:94:c5:0c,-78
00:77:8d:1d:22:40,-69
00:b6:70:94:c5:0d,-76
00:b6:70:94:c5:0e,-77
00:b6:70:65:ed:ad,-72
00:b6:70:65:ed:ae,-71
00:77:8d:1d:22:43,-68
18:d6:c7:57:0e:6c,-62
00:b6:70:65:ed:ac,-71
18:d6:c7:57:0e:6a,-84
00:77:8d:1d:22:4e,-79
00:77:8d:1d:22:4d,-79
00:b6:70:65:ed:a0,-59
